Date,Hour,Total_kWh,HVAC_kWh,Lighting_kWh,Kitchen_kWh,WashingMachine_kWh,WaterHeater_kWh,EVCharging_kWh,SolarGeneration_kWh,OutdoorTemp_C,Occupancy,PeakTariff,Cost_INR
2026-07-22,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,20.7,1,No,4.55
2026-07-22,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,21.8,1,No,7.35
2026-07-22,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,23.2,1,No,4.55
2026-07-22,15,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,25.8,1,No,4.55
2026-07-22,16,0.7,0.45,0.1,0.15,0.0,0.0,0.0,1.9,28.2,1,No,4.87
2026-07-22,17,0.69,0.44,0.1,0.15,0.0,0.0,0.0,0.98,28.1,1,No,4.86
2026-07-22,18,0.99,0.49,0.35,0.15,0.0,0.0,0.0,0.0,29.7,2,Yes,9.91
2026-07-22,19,1.02,0.52,0.35,0.15,0.0,0.0,0.0,0.0,30.6,2,Yes,10.17
2026-07-22,20,1.41,0.51,0.35,0.55,0.0,0.0,0.0,0.0,30.5,2,Yes,14.15
2026-07-22,21,1.51,0.51,0.35,0.15,0.0,0.5,0.0,0.0,30.5,2,Yes,15.15
2026-07-22,22,3.51,0.51,0.35,0.15,0.0,0.0,2.5,0.0,30.3,2,Yes,35.09
2026-07-22,23,3.24,0.24,0.35,0.15,0.0,0.0,2.5,0.0,27.8,0,No,22.65
2026-07-23,0,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,26.1,0,No,4.9
2026-07-23,1,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,24.9,0,No,4.9
2026-07-23,2,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.3,0,No,4.9
2026-07-23,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,22.8,0,No,4.9
2026-07-23,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,21.1,0,No,4.9
2026-07-23,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,19.2,0,No,4.9
2026-07-23,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,19.2,0,No,8.4
2026-07-23,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,18.8,1,No,8.05
2026-07-23,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,17.4,1,No,7.35
2026-07-23,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,18.4,1,No,4.55
2026-07-23,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,19.3,1,No,4.55
2026-07-23,11,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.67,19.0,1,No,4.55
2026-07-23,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,21.7,1,No,4.55
2026-07-23,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,23.4,1,No,7.35
2026-07-23,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,23.2,1,No,4.55
2026-07-23,15,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,24.6,1,No,4.55
2026-07-23,16,0.65,0.4,0.1,0.15,0.0,0.0,0.0,1.9,26.6,1,No,4.55
2026-07-23,17,0.71,0.46,0.1,0.15,0.0,0.0,0.0,0.98,28.6,1,No,4.96
2026-07-23,18,1.0,0.5,0.35,0.15,0.0,0.0,0.0,0.0,30.1,2,Yes,10.04
2026-07-23,19,0.99,0.49,0.35,0.15,0.0,0.0,0.0,0.0,29.6,2,Yes,9.88
2026-07-23,20,1.41,0.51,0.35,0.55,0.0,0.0,0.0,0.0,30.5,2,Yes,14.14
2026-07-23,21,1.47,0.47,0.35,0.15,0.0,0.5,0.0,0.0,29.0,2,Yes,14.69
2026-07-23,22,0.99,0.49,0.35,0.15,0.0,0.0,0.0,0.0,29.6,2,Yes,9.88
2026-07-23,23,0.76,0.26,0.35,0.15,0.0,0.0,0.0,0.0,28.5,0,No,5.29
2026-07-24,0,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,26.2,0,No,4.9
2026-07-24,1,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,26.1,0,No,4.9
2026-07-24,2,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,24.7,0,No,4.9
2026-07-24,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,22.7,0,No,4.9
2026-07-24,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,20.3,0,No,4.9
2026-07-24,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,20.7,0,No,4.9
2026-07-24,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,19.4,0,No,8.4
2026-07-24,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,17.9,1,No,8.05
2026-07-24,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,17.9,1,No,7.35
2026-07-24,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,18.0,1,No,4.55
2026-07-24,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,18.8,1,No,4.55
2026-07-24,11,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.67,19.5,1,No,4.55
2026-07-24,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,21.7,1,No,4.55
2026-07-24,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,23.1,1,No,7.35
2026-07-24,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,23.2,1,No,4.55
2026-07-24,15,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,26.5,1,No,4.55
2026-07-24,16,0.67,0.42,0.1,0.15,0.0,0.0,0.0,1.9,27.3,1,No,4.68
2026-07-24,17,0.72,0.47,0.1,0.15,0.0,0.0,0.0,0.98,28.9,1,No,5.02
2026-07-24,18,0.99,0.49,0.35,0.15,0.0,0.0,0.0,0.0,29.6,2,Yes,9.89
2026-07-24,19,1.79,0.49,0.35,0.15,0.8,0.0,0.0,0.0,29.7,2,Yes,17.91
2026-07-24,20,1.41,0.51,0.35,0.55,0.0,0.0,0.0,0.0,30.5,2,Yes,14.15
2026-07-24,21,1.52,0.52,0.35,0.15,0.0,0.5,0.0,0.0,30.7,2,Yes,15.22
2026-07-24,22,0.96,0.46,0.35,0.15,0.0,0.0,0.0,0.0,28.8,2,Yes,9.63
2026-07-24,23,0.77,0.27,0.35,0.15,0.0,0.0,0.0,0.0,28.9,0,No,5.36
2026-07-25,0,0.72,0.22,0.35,0.15,0.0,0.0,0.0,0.0,27.3,0,No,5.03
2026-07-25,1,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,25.7,0,No,4.9
2026-07-25,2,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,24.1,0,No,4.9
2026-07-25,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.1,0,No,4.9
2026-07-25,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,20.7,0,No,4.9
2026-07-25,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,20.7,0,No,4.9
2026-07-25,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,19.7,0,No,8.4
2026-07-25,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,17.6,1,No,8.05
2026-07-25,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,19.0,4,No,7.35
2026-07-25,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,17.9,4,No,4.55
2026-07-25,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,18.9,4,No,4.55
2026-07-25,11,1.45,0.4,0.1,0.15,0.8,0.0,0.0,3.67,20.2,4,No,10.15
2026-07-25,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,21.0,4,No,4.55
2026-07-25,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,21.7,4,No,7.35
2026-07-25,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,24.9,4,No,4.55
2026-07-25,15,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,25.1,4,No,4.55
2026-07-25,16,0.65,0.4,0.1,0.15,0.0,0.0,0.0,1.9,26.6,4,No,4.55
2026-07-25,17,0.72,0.47,0.1,0.15,0.0,0.0,0.0,0.98,29.0,4,No,5.05
2026-07-25,18,0.97,0.47,0.35,0.15,0.0,0.0,0.0,0.0,29.1,4,Yes,9.72
2026-07-25,19,1.02,0.52,0.35,0.15,0.0,0.0,0.0,0.0,30.8,4,Yes,10.23
2026-07-25,20,1.42,0.52,0.35,0.55,0.0,0.0,0.0,0.0,30.6,4,Yes,14.18
2026-07-25,21,1.49,0.49,0.35,0.15,0.0,0.5,0.0,0.0,29.5,4,Yes,14.86
2026-07-25,22,3.45,0.45,0.35,0.15,0.0,0.0,2.5,0.0,28.4,4,Yes,34.52
2026-07-25,23,3.28,0.28,0.35,0.15,0.0,0.0,2.5,0.0,29.3,0,No,22.96
2026-07-26,0,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,26.7,0,No,4.91
2026-07-26,1,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,26.5,0,No,4.9
2026-07-26,2,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,24.5,0,No,4.9
2026-07-26,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.5,0,No,4.9
2026-07-26,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,21.9,0,No,4.9
2026-07-26,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,20.6,0,No,4.9
2026-07-26,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,19.3,0,No,8.4
2026-07-26,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,19.3,1,No,8.05
2026-07-26,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,17.7,4,No,7.35
2026-07-26,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,18.2,4,No,4.55
2026-07-26,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,19.7,4,No,4.55
2026-07-26,11,1.45,0.4,0.1,0.15,0.8,0.0,0.0,3.67,19.9,4,No,10.15
2026-07-26,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,21.7,4,No,4.55
2026-07-26,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,22.9,4,No,7.35
2026-07-26,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,24.6,4,No,4.55
2026-07-26,15,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,25.9,4,No,4.55
2026-07-26,16,0.69,0.44,0.1,0.15,0.0,0.0,0.0,1.9,28.0,4,No,4.84
2026-07-26,17,0.7,0.45,0.1,0.15,0.0,0.0,0.0,0.98,28.4,4,No,4.92
2026-07-26,18,1.0,0.5,0.35,0.15,0.0,0.0,0.0,0.0,30.1,4,Yes,10.04
2026-07-26,19,1.0,0.5,0.35,0.15,0.0,0.0,0.0,0.0,29.9,4,Yes,9.96
2026-07-26,20,1.4,0.5,0.35,0.55,0.0,0.0,0.0,0.0,30.0,4,Yes,14.01
2026-07-26,21,1.49,0.49,0.35,0.15,0.0,0.5,0.0,0.0,29.6,4,Yes,14.87
2026-07-26,22,0.97,0.47,0.35,0.15,0.0,0.0,0.0,0.0,29.1,4,Yes,9.74
2026-07-26,23,0.74,0.24,0.35,0.15,0.0,0.0,0.0,0.0,28.0,0,No,5.18
2026-07-27,0,0.74,0.24,0.35,0.15,0.0,0.0,0.0,0.0,28.1,0,No,5.2
2026-07-27,1,0.71,0.21,0.35,0.15,0.0,0.0,0.0,0.0,27.1,0,No,4.99
2026-07-27,2,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,24.4,0,No,4.9
2026-07-27,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,22.9,0,No,4.9
2026-07-27,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,22.0,0,No,4.9
2026-07-27,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,21.2,0,No,4.9
2026-07-27,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,20.8,0,No,8.4
2026-07-27,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,19.3,1,No,8.05
2026-07-27,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,18.6,1,No,7.35
2026-07-27,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,18.4,1,No,4.55
2026-07-27,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,19.2,1,No,4.55
2026-07-27,11,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.67,20.2,1,No,4.55
2026-07-27,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,21.4,1,No,4.55
2026-07-27,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,22.5,1,No,7.35
2026-07-27,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,25.1,1,No,4.55
2026-07-27,15,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,26.1,1,No,4.55
2026-07-27,16,0.72,0.47,0.1,0.15,0.0,0.0,0.0,1.9,29.0,1,No,5.03
2026-07-27,17,0.73,0.48,0.1,0.15,0.0,0.0,0.0,0.98,29.4,1,No,5.12
2026-07-27,18,1.02,0.52,0.35,0.15,0.0,0.0,0.0,0.0,30.6,2,Yes,10.19
2026-07-27,19,1.0,0.5,0.35,0.15,0.0,0.0,0.0,0.0,30.1,2,Yes,10.02
2026-07-27,20,1.45,0.55,0.35,0.55,0.0,0.0,0.0,0.0,31.8,2,Yes,14.53
2026-07-27,21,1.52,0.52,0.35,0.15,0.0,0.5,0.0,0.0,30.8,2,Yes,15.24
2026-07-27,22,1.03,0.53,0.35,0.15,0.0,0.0,0.0,0.0,31.0,2,Yes,10.29
2026-07-27,23,0.78,0.28,0.35,0.15,0.0,0.0,0.0,0.0,29.4,0,No,5.48
2026-07-28,0,0.76,0.26,0.35,0.15,0.0,0.0,0.0,0.0,28.6,0,No,5.3
2026-07-28,1,0.71,0.21,0.35,0.15,0.0,0.0,0.0,0.0,27.1,0,No,4.99
2026-07-28,2,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,25.0,0,No,4.9
2026-07-28,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.2,0,No,4.9
2026-07-28,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.5,0,No,4.9
2026-07-28,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,21.4,0,No,4.9
2026-07-28,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,21.1,0,No,8.4
2026-07-28,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,19.7,1,No,8.05
2026-07-28,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,18.8,1,No,7.35
2026-07-28,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,20.1,1,No,4.55
2026-07-28,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,19.6,1,No,4.55
2026-07-28,11,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.67,20.7,1,No,4.55
2026-07-28,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,22.8,1,No,4.55
2026-07-28,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,23.7,1,No,7.35
2026-07-28,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,26.6,1,No,4.55
2026-07-28,15,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,26.4,1,No,4.55
2026-07-28,16,0.73,0.48,0.1,0.15,0.0,0.0,0.0,1.9,29.2,1,No,5.08
2026-07-28,17,0.75,0.5,0.1,0.15,0.0,0.0,0.0,0.98,30.1,1,No,5.27
2026-07-28,18,1.04,0.54,0.35,0.15,0.0,0.0,0.0,0.0,31.4,2,Yes,10.43
2026-07-28,19,1.03,0.53,0.35,0.15,0.0,0.0,0.0,0.0,30.9,2,Yes,10.27
2026-07-28,20,1.45,0.55,0.35,0.55,0.0,0.0,0.0,0.0,31.7,2,Yes,14.51
2026-07-28,21,1.54,0.54,0.35,0.15,0.0,0.5,0.0,0.0,31.3,2,Yes,15.4
2026-07-28,22,3.52,0.52,0.35,0.15,0.0,0.0,2.5,0.0,30.7,2,Yes,35.22
2026-07-28,23,3.32,0.32,0.35,0.15,0.0,0.0,2.5,0.0,30.6,0,No,23.23
2026-07-29,0,0.81,0.31,0.35,0.15,0.0,0.0,0.0,0.0,30.4,0,No,5.67
2026-07-29,1,0.73,0.23,0.35,0.15,0.0,0.0,0.0,0.0,27.5,0,No,5.08
2026-07-29,2,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,26.6,0,No,4.9
2026-07-29,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,25.0,0,No,4.9
2026-07-29,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.9,0,No,4.9
2026-07-29,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.0,0,No,4.9
2026-07-29,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,20.6,0,No,8.4
2026-07-29,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,20.0,1,No,8.05
2026-07-29,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,20.7,1,No,7.35
2026-07-29,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,19.9,1,No,4.55
2026-07-29,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,20.5,1,No,4.55
2026-07-29,11,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.67,21.3,1,No,4.55
2026-07-29,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,22.4,1,No,4.55
2026-07-29,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,24.7,1,No,7.35
2026-07-29,14,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,26.6,1,No,4.55
2026-07-29,15,0.68,0.43,0.1,0.15,0.0,0.0,0.0,2.69,27.5,1,No,4.73
2026-07-29,16,0.72,0.47,0.1,0.15,0.0,0.0,0.0,1.9,28.8,1,No,5.01
2026-07-29,17,0.78,0.53,0.1,0.15,0.0,0.0,0.0,0.98,31.0,1,No,5.47
2026-07-29,18,1.06,0.56,0.35,0.15,0.0,0.0,0.0,0.0,32.0,2,Yes,10.59
2026-07-29,19,1.06,0.56,0.35,0.15,0.0,0.0,0.0,0.0,32.1,2,Yes,10.62
2026-07-29,20,1.48,0.58,0.35,0.55,0.0,0.0,0.0,0.0,32.7,2,Yes,14.82
2026-07-29,21,1.59,0.59,0.35,0.15,0.0,0.5,0.0,0.0,33.0,2,Yes,15.9
2026-07-29,22,1.06,0.56,0.35,0.15,0.0,0.0,0.0,0.0,32.1,2,Yes,10.64
2026-07-29,23,0.83,0.33,0.35,0.15,0.0,0.0,0.0,0.0,30.9,0,No,5.78
2026-07-30,0,0.81,0.31,0.35,0.15,0.0,0.0,0.0,0.0,30.5,0,No,5.7
2026-07-30,1,0.79,0.29,0.35,0.15,0.0,0.0,0.0,0.0,29.6,0,No,5.51
2026-07-30,2,0.71,0.21,0.35,0.15,0.0,0.0,0.0,0.0,27.0,0,No,4.97
2026-07-30,3,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,25.7,0,No,4.9
2026-07-30,4,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,24.5,0,No,4.9
2026-07-30,5,0.7,0.2,0.35,0.15,0.0,0.0,0.0,0.0,23.7,0,No,4.9
2026-07-30,6,1.2,0.2,0.35,0.15,0.0,0.5,0.0,0.0,22.6,0,No,8.4
2026-07-30,7,1.15,0.4,0.1,0.15,0.0,0.5,0.0,0.98,20.5,1,No,8.05
2026-07-30,8,1.05,0.4,0.1,0.55,0.0,0.0,0.0,1.9,20.5,1,No,7.35
2026-07-30,9,0.65,0.4,0.1,0.15,0.0,0.0,0.0,2.69,21.0,1,No,4.55
2026-07-30,10,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.29,22.5,1,No,4.55
2026-07-30,11,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.67,23.1,1,No,4.55
2026-07-30,12,0.65,0.4,0.1,0.15,0.0,0.0,0.0,3.8,23.7,1,No,4.55
2026-07-30,13,1.05,0.4,0.1,0.55,0.0,0.0,0.0,3.67,24.9,1,No,7.35
2026-07-30,14,0.68,0.43,0.1,0.15,0.0,0.0,0.0,3.29,27.5,1,No,4.73
2026-07-30,15,0.72,0.47,0.1,0.15,0.0,0.0,0.0,2.69,29.1,1,No,5.07
2026-07-30,16,0.78,0.53,0.1,0.15,0.0,0.0,0.0,1.9,31.1,1,No,5.47
2026-07-30,17,0.79,0.54,0.1,0.15,0.0,0.0,0.0,0.98,31.4,1,No,5.55
2026-07-30,18,1.07,0.57,0.35,0.15,0.0,0.0,0.0,0.0,32.4,2,Yes,10.71
2026-07-30,19,1.06,0.56,0.35,0.15,0.0,0.0,0.0,0.0,32.1,2,Yes,10.64
2026-07-30,20,1.47,0.57,0.35,0.55,0.0,0.0,0.0,0.0,32.2,2,Yes,14.67
2026-07-30,21,1.58,0.58,0.35,0.15,0.0,0.5,0.0,0.0,32.8,2,Yes,15.85
2026-07-30,22,1.06,0.56,0.35,0.15,0.0,0.0,0.0,0.0,32.0,2,Yes,10.6
2026-07-30,23,0.83,0.33,0.35,0.15,0.0,0.0,0.0,0.0,30.9,0,No,5.79
